,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
143,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,,,
144,Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,
145,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,
146,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,
147,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,,,
148,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,
149,Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,
150,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,
151,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,
152,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,
153,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,,,,,,
154,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,,,
155,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,,,
156,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,,
157,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,,
158,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,,,,,,
159,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,,
160,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,,,,
161,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
162,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,
163,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
164,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,
165,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,
166,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,
167,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,
168,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
169,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
170,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,,,
171,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,,
172,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,
173,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,,,,
174,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,,
175,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,,,
176,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,,,
177,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,,,
178,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,,,,
179,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,,
180,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
181,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,,,,
182,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,
183,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,
184,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,
185,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,
186,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,,
187,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,
188,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,
189,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,,
190,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,
191,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,,,
192,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,
193,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
194,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,,,,,,,,,,,,,
195,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,,
196,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,
197,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
198,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,,
199,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,
200,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
201,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
202,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,,,,,,,,,,,,,,,
203,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,
204,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,
205,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
206,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,
207,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,,,,
208,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,
209,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,,,,,,,,,,,
210,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,
211,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,
212,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,
213,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,
214,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,
215,Not Confused,Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,
216,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,,
217,Confused,Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,
218,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,,,,,,,,,,,,,
219,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,
220,Confused,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,,,,,,,,,,,,,,,
221,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,
222,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,
223,Not Confused,Confused,Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,,,,,,,,,,,,,,
224,Not Confused,Confused,Not Confused,Confused,Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
225,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,
226,Not Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Not Confused,Not Confused,Confused,Confused,,,,,,,,,,,,,,,
227,Confused,Confused,Not Confused,Not Confused,Confused,Confused,Confused,Confused,Not Confused,Confused,Not Confused,Not Confused,Not Confused,Not Confused,Confused,Not Confused,Confused,Not Confused,,,,,,,,,,,,,,
